ts,platform,ms_played,master_metadata_track_name,master_metadata_album_artist_name,master_metadata_album_album_name,spotify_track_uri,reason_end,shuffle,skipped,count
2022-10-29T20:57:27Z,desktop,11377,Shadow Of Mine,Alec Benjamin,(Un)Commentary,spotify:track:1lcTe5gJ7MRlcLOv5BODr6,endplay,True,True,5
2022-10-20T18:21:02Z,desktop,905,"Rosario (Feat. CL, ZICO)",Epik High,Epik High Is Here 上 (Part 1),spotify:track:0OWBz5FCeATA2zhHgAk7Uh,fwdbtn,True,True,5
2022-10-20T18:21:05Z,desktop,1219,Any Other Way,Eric Nam,There And Back Again,spotify:track:0VjAIeSvXNYyshkoQ73Jvi,fwdbtn,True,True,5
2022-10-17T15:32:23Z,desktop,5900,Easy,WJSN THE BLACK,My attitude,spotify:track:3KLkc1h39HhbuXIYB5xgAq,endplay,True,True,5
2022-10-18T00:57:44Z,desktop,708,WHO,MOONBIN&SANHA(ASTRO),REFUGE,spotify:track:1RU1ry7qZofRufTO3YZN0Y,fwdbtn,True,True,5
2023-05-19T01:18:33Z,phone,1023,Hate that…,KEY,Hate that…,spotify:track:7f5np1evozJ5kXUXXztTSm,fwdbtn,True,True,5
2023-05-16T07:48:49Z,phone,3669,Haven,Stray Kids,GO LIVE,spotify:track:1B960zmIFgde0TflN2q8Au,endplay,False,True,5
2023-12-10T06:30:59Z,desktop,30422,Haegeum,Agust D,D-DAY,spotify:track:4bjN59DRXFRxBE1g5ne6B1,endplay,True,True,5
2022-10-27T00:10:01Z,desktop,221733,Daechwita,Agust D,D-2,spotify:track:1Y7AZ3akqDipAyo6mmOQTy,endplay,True,True,5
2023-08-02T15:31:04Z,desktop,4144,LA DI DA,EVERGLOW,-77.82x-78.29,spotify:track:6mIjJONoUMvGPT9Kzrab3L,endplay,True,True,5
2023-12-19T07:09:47Z,desktop,4400,War Cry,&TEAM,First Howling : NOW,spotify:track:0ipvWd6JlzcXxlPwWa1YpB,endplay,True,True,5
2023-12-19T06:57:49Z,desktop,11366,Dreamer,TOMORROW X TOGETHER,The Name Chapter: FREEFALL,spotify:track:59ScHwQ4PP0TRTJgG07PAW,endplay,True,True,5
2024-02-22T04:56:04Z,desktop,2890,Waiting On the World to Change,John Mayer,Continuum,spotify:track:5imShWWzwqfAJ9gXFpGAQh,endplay,False,True,5
2023-05-27T17:21:35Z,phone,812,YOUTH,Troye Sivan,Blue Neighbourhood,spotify:track:1cOyWWUr3oXJIxY0AjJEx9,fwdbtn,True,True,5
2023-05-27T19:34:55Z,phone,975,Pears,Weston Estate,Pears,spotify:track:06nKF46jG8p1zwyP4ziAyG,fwdbtn,True,True,5
2023-05-27T19:46:03Z,phone,1323,Another Day,Stray Kids,GO LIVE,spotify:track:30YeoWowzWypZNSl6WNXAR,fwdbtn,True,True,5
2023-05-28T16:05:42Z,phone,952,Eternally,TOMORROW X TOGETHER,The Dream Chapter: ETERNITY,spotify:track:0RRd7AcCl0HR5gzzRuCMXs,fwdbtn,False,True,5
2023-05-27T02:07:28Z,desktop,11865,Show Me What I'm Looking For,Carolina Liar,Coming To Terms,spotify:track:2h8iXIwEdEnQywhFC4q5e5,endplay,True,True,5
2023-05-27T02:03:23Z,desktop,3854,I Don’t Think That I Like Her,Charlie Puth,CHARLIE,spotify:track:3iLBFgaQJ94iarMgzrTuWb,endplay,True,True,5
2023-05-27T02:03:32Z,desktop,2078,Someday,OneRepublic,Human,spotify:track:6aDsgHPZsMztSbZernzlF8,endplay,True,True,5
2024-02-22T05:54:34Z,desktop,7190,party without u,NIve,party without u,spotify:track:3TuQD1KCel4CpUGkQUv4Tc,endplay,False,True,5
2023-08-02T00:19:43Z,desktop,188103,Keep Me Waiting,The Bonfyre,Ready to Love,spotify:track:5ZYtMEd0eqzLcQdXImuizq,endplay,True,True,5
2024-02-06T22:51:27Z,desktop,82977,what would you do?,Tate McRae,i used to think i could fly,spotify:track:4ewmHD3aRBmLyTsbGreNLw,endplay,True,True,5
2023-05-30T20:27:09Z,phone,1806,D.D.D,THE BOYZ,DREAMLIKE,spotify:track:4knqZHNHlEBBEmfETcpTyr,fwdbtn,True,True,5
2023-07-14T15:20:20Z,desktop,2008,24H,SEVENTEEN,24H,spotify:track:3gAR6cBifLqbW8kOrMqZPr,endplay,True,True,5
2023-08-02T15:10:39Z,desktop,3436,Fly To My Room,BTS,BE,spotify:track:1NHl9g36Ebu3g16y0vtUNV,endplay,True,True,5
2023-12-18T23:03:54Z,phone,3306,Domino,SEVENTEEN,SEVENTEEN 4th Album 'Face the Sun',spotify:track:1sjObenL1HryPaQOiMDVZ9,fwdbtn,True,True,5
2023-12-19T06:45:26Z,desktop,1184,4 Letters,B.I,4 Letters,spotify:track:66bhW33qGtoNu3LQM5W70Z,fwdbtn,True,True,5
2023-08-18T19:26:53Z,desktop,37359,Better Things,aespa,Better Things,spotify:track:6zZWoHlF2zNSLUNLvx4GUl,endplay,True,True,5
2023-08-17T20:15:20Z,desktop,12074,what's your problem?,Tate McRae,i used to think i could fly,spotify:track:3yoIliXhnorEdfTZ93W2YL,endplay,True,True,5
2023-07-23T04:55:36Z,desktop,1653,Poppin' Star,TOMORROW X TOGETHER,The Dream Chapter: MAGIC,spotify:track:0Uzy6FHTYob2CbWisMz4Ap,fwdbtn,True,True,5
2023-07-23T05:02:17Z,desktop,2143,"0X1=LOVESONG (I Know I Love You) feat. pH-1, Woodie Gochild, Seori",TOMORROW X TOGETHER,"0X1=LOVESONG (I Know I Love You) feat. pH-1, Woodie Gochild, Seori",spotify:track:6jUqjExnh8QBGd7RtnAIJF,fwdbtn,True,True,5
2023-08-05T01:49:04Z,desktop,4017,Way Less Sad,AJR,OK ORCHESTRA,spotify:track:6g3XrmNrWVa33dZuxIhMbF,endplay,True,True,5
2023-05-27T01:55:22Z,desktop,2252,"Piece of a Puzzle (Changbin, Seungmin)",Stray Kids,SKZ-REPLAY,spotify:track:56uBQujWiOiFMFg1R3TZUJ,endplay,True,True,5
2023-05-27T01:52:05Z,desktop,4167,"FEARNOT (Between you, me and the lamppost)",LE SSERAFIM,UNFORGIVEN,spotify:track:0sNfFxw3pJkVmRsgY781vM,endplay,True,True,5
2023-06-19T20:31:23Z,desktop,1335,Pretender - Acoustic,AJR,The Click,spotify:track:0Bxk3MUYZnmzflsoDNwSvW,endplay,True,True,5
2023-06-06T02:36:16Z,desktop,61846,My Night Routine,fromis_9,Unlock My World,spotify:track:0xfc5fhSz1FmSTvwDOwTR8,endplay,True,True,5
2023-12-20T19:36:01Z,desktop,1219,Youtiful,Stray Kids,5-STAR,spotify:track:5sSv2lotkWeHZ9YSTQrdbf,fwdbtn,True,True,5
2023-12-20T19:36:07Z,desktop,975,Fact Check,NCT 127,Fact Check - The 5th Album,spotify:track:5EtiQveQFQy0R05hLVDyKv,fwdbtn,True,True,5
2023-07-25T04:44:27Z,desktop,77882,Super Shy,NewJeans,NewJeans 'Super Shy',spotify:track:5sdQOyqq2IDhvmx2lHOpwd,endplay,True,True,5
2023-12-16T18:26:51Z,desktop,32213,God’s Menu,Stray Kids,GO LIVE,spotify:track:4XPXrcpyNr30Km6aPiflJy,fwdbtn,True,True,5
2023-10-08T17:58:07Z,phone,1240,Sensitive,Loossemble,Loossemble,spotify:track:6A1dCPrUYhg56ukp4zlEUw,fwdbtn,True,True,5
2023-10-02T03:54:37Z,desktop,3520,HIT,SEVENTEEN,An Ode,spotify:track:0uIw1c0E2nyFWWwEVzhl30,endplay,True,True,5
2023-09-22T03:33:02Z,desktop,4446,Why Do You Feel So Down,Declan McKenna,What Do You Think About the Car?,spotify:track:5Bge1Dsqjc14hhGguYML5w,endplay,True,True,5
2023-09-19T04:37:35Z,desktop,592,Stay Gold,BTS,MAP OF THE SOUL : 7 ~ THE JOURNEY ~,spotify:track:3Ys2PYl1wyPKQIwyqhP9cQ,backbtn,True,True,5
2023-07-05T15:57:35Z,phone,8840,Oh My!,SEVENTEEN,SEVENTEEN 5TH MINI ALBUM 'YOU MAKE MY DAY',spotify:track:4JViGq60SvqtQXI3WK0OLS,endplay,True,True,5
2023-07-05T21:11:27Z,desktop,5085,섬찟 (Hypnosis),IVE,I've IVE,spotify:track:1tzeAVyGwvoHcVzDit0UeT,endplay,True,True,5
2023-07-06T16:38:24Z,phone,93562,Eternal Sunshine,ATEEZ,ZERO : FEVER Part.3,spotify:track:76mWY4B10RpcuxsA4nfqp3,fwdbtn,False,True,5
2023-06-22T15:15:57Z,phone,0,Overdrive,Maggie Rogers,Surrender,spotify:track:5WjKzP0MY4COScm6VPrLqU,endplay,False,True,5
2023-06-19T20:29:46Z,desktop,2147,Running Through The Night,Seori,?depacse ohw,spotify:track:3UZ46DvXvB2R7sBUZornlv,endplay,True,True,5
2023-09-14T03:48:27Z,desktop,1648,LET′S DANCE,LEE CHAE YEON,The Move : Street,spotify:track:5OJFA4FvJAML5CgPzTjRM8,endplay,True,True,5
2023-09-05T03:14:03Z,desktop,131137,Sooo LUCKY,ITZY,CRAZY IN LOVE,spotify:track:6zqZfHvp3f9r4AF6G7Nhgl,fwdbtn,True,True,5
2023-08-24T12:09:04Z,desktop,151027,STEP ON ME,Maddie Zahm,STEP ON ME,spotify:track:45HSCsfTCoDloxNEof033U,endplay,True,True,5
2023-07-08T20:11:38Z,desktop,10098,The Ring,ATEEZ,THE WORLD EP.1 : MOVEMENT,spotify:track:1s9dHDYdTjQo1Ow8MoF9nV,fwdbtn,True,True,5
2023-07-06T18:05:11Z,phone,1230,Feelin' Like,PENTAGON,IN:VITE U,spotify:track:5Wll1i0Y8GGjyePcP83L3x,fwdbtn,True,True,5
2023-07-06T16:43:11Z,phone,780,Guerrilla,ATEEZ,THE WORLD EP.1 : MOVEMENT,spotify:track:0tYZo2UhV1lrUez5CA0Iyw,fwdbtn,False,True,5
2024-01-15T18:58:03Z,desktop,1416,RINGO,ITZY,RINGO,spotify:track:2qWIeuIxVJglnWWsDpyhfU,fwdbtn,True,True,5
2024-01-15T18:58:07Z,desktop,4167,God of Music,SEVENTEEN,SEVENTEEN 11th Mini Album 'SEVENTEENTH HEAVEN',spotify:track:4MTNimMDRyFZv37Thcktwa,endplay,True,True,5
2023-07-14T15:24:04Z,desktop,3517,aenergy,aespa,Savage - The 1st Mini Album,spotify:track:1iNvVaWmlKJns2LNTXN39Q,endplay,True,True,5
2023-07-10T21:50:59Z,phone,32704,Feel My Rhythm,Red Velvet,‘The ReVe Festival 2022 - Feel My Rhythm’,spotify:track:2oBMZYteeO8DyXV9gDx6Za,fwdbtn,True,True,5
2023-12-19T06:56:33Z,desktop,5572,Ready or Not,CRAVITY,SUN SEEKER,spotify:track:5ArnumzuZkiaSmZaxPsQfh,endplay,True,True,5
2023-06-27T17:28:30Z,phone,13060,Outro : STILL,TOMORROW X TOGETHER,STILL DREAMING,spotify:track:7bzFnFnXU2isoH0F65Yid0,fwdbtn,False,True,5
2023-06-27T13:26:34Z,phone,1000,KILLING ME,iKON,NEW KIDS REPACKAGE : THE NEW KIDS,spotify:track:1IbpTcFDHRD87cGQOhVCDP,fwdbtn,True,True,5
2023-06-27T14:18:29Z,phone,5850,Outro: Tear,BTS,Love Yourself 轉 'Tear',spotify:track:27yKZtF7WLdmlLoW8qMssq,fwdbtn,True,True,5
2023-06-30T22:42:21Z,phone,15404,New Rules,TOMORROW X TOGETHER,The Dream Chapter: MAGIC,spotify:track:72rUKYfdSaMVhgUhajRvrX,endplay,True,True,5
2023-12-15T07:12:46Z,desktop,1600,Growing Pain,TOMORROW X TOGETHER,The Name Chapter: FREEFALL,spotify:track:7r8aFgJzUbqpApUNmzV5yY,fwdbtn,True,True,5
2023-12-15T06:49:12Z,desktop,132302,Turning Out Pt. iii,AJR,The Maybe Man,spotify:track:4fZhPxMRd0mJ1THMdsyGHX,fwdbtn,True,True,5
2023-05-19T03:26:22Z,phone,2431,Force,TOMORROW X TOGETHER,Force,spotify:track:2BGVCCEnQrqH2iz7gIIGFi,fwdbtn,True,True,5
2022-10-16T15:27:11Z,desktop,202755,Chillin' Chillin',ITZY,CRAZY IN LOVE,spotify:track:6g5nc2mO1KFqd2XbneHshB,endplay,True,True,5
2023-12-18T17:29:01Z,phone,1536,Secret Story of the Swan,IZ*ONE,Oneiric Diary,spotify:track:7G6WuVZuTbF6JcnA9wOvsD,backbtn,True,True,5
2022-11-29T21:44:22Z,desktop,3854,Drummin′,TO1,WHY NOT??,spotify:track:078ikJBghCOeTJnz8vmr19,fwdbtn,True,True,5
2022-12-05T17:13:36Z,desktop,5363,Kick Back,WayV,Kick Back - The 3rd Mini Album,spotify:track:1hXbbVF57nIcxIugYYtdms,endplay,True,True,5
2023-05-26T01:27:37Z,desktop,182996,EUNOIA,Billlie,the Billage of perception: chapter three,spotify:track:5ICowHre7VraSKaRw3do8N,fwdbtn,True,True,5
2023-08-02T15:26:26Z,desktop,4063,Bad Boy,BIGBANG,ALIVE,spotify:track:7GLlnuHjYIKy3YR59ziaQe,endplay,True,True,5
2023-08-02T15:26:31Z,desktop,4551,BAE BAE,BIGBANG,MADE,spotify:track:3miMeSGd7rzJEtuhQnzm0f,endplay,True,True,5
2023-12-20T04:21:47Z,desktop,2170,Dazed & Confused,Ruel,Dazed & Confused,spotify:track:2pyjbGTpJCPjMYwCbdymiF,fwdbtn,True,True,5
2023-12-20T03:27:07Z,desktop,128528,Hoodie Season,Stray Kids,SKZ2021,spotify:track:1QpB7Lk986qwjOBiZbLSxP,endplay,False,True,5
2024-02-22T05:04:14Z,desktop,25430,Therefore I Am,Billie Eilish,Therefore I Am,spotify:track:54bFM56PmE4YLRnqpW6Tha,endplay,False,True,5
2024-02-22T04:55:51Z,desktop,1160,Infinity,Jaymes Young,Feel Something,spotify:track:1SOClUWhOi8vHZYMz3GluK,endplay,False,True,5
2023-08-02T15:36:03Z,desktop,12538,Doom Du Doom,P1Harmony,HARMONY : ZERO IN,spotify:track:41tvdK0UNp3oNKWDPkg7FO,endplay,True,True,5
2023-08-02T15:30:57Z,desktop,1602,FANCY,TWICE,FANCY YOU,spotify:track:2qQpFbqqkLOGySgNK8wBXt,endplay,True,True,5
2023-02-02T01:23:56Z,desktop,6165,FIESTA,IZ*ONE,BLOOM*IZ,spotify:track:6Ihdn6wW2UBhfTKWbP29KA,fwdbtn,True,True,4
2023-12-06T03:47:14Z,desktop,131440,Crazy,4Minute,Crazy,spotify:track:5DZdCgnX9xAj59X6X7cQBs,fwdbtn,True,True,4
2023-12-08T23:40:59Z,desktop,3761,plastic palm trees,Tate McRae,THINK LATER,spotify:track:7Moee27EB8Qc4pNTzB870r,endplay,True,True,4
2023-12-06T00:18:40Z,desktop,9515,Frost,TOMORROW X TOGETHER,The Chaos Chapter: FREEZE,spotify:track:3Yp61j6axuQe4nxYWvbOXy,endplay,True,True,4
2023-12-08T05:17:58Z,desktop,202564,On My Youth,WayV,On My Youth - The 2nd Album,spotify:track:2XVtXrEu5C8V38u22Xt2Yy,fwdbtn,False,True,4
2023-12-19T07:08:42Z,desktop,8231,Inertia,AJR,The Maybe Man,spotify:track:2IA1ctUxjk865QW3CpIuZk,endplay,True,True,4
2023-12-19T20:52:24Z,desktop,6090,After You,Meghan Trainor,The Love Train,spotify:track:2QmkjRXbiQ9Jf9SHc9AOSu,endplay,True,True,4
2023-08-05T01:48:05Z,desktop,8219,Jungle,CIX,"HELLO Chapter 3: Hello, Strange Time",spotify:track:0QyLYuhCdzwVk9OkmvwAjh,endplay,True,True,4
2023-08-02T15:34:58Z,desktop,14593,BOOMBOOM,SEVENTEEN,Seventeen 3rd Mini Album ’Going Seventeen’,spotify:track:0pWxUlYb3EM2WkcTJfwBdP,endplay,True,True,4
2023-08-02T15:35:01Z,desktop,1114,MOVE,THE NEW SIX,WAY UP,spotify:track:5QzjOeD7eXFZpVVyVC7ls2,endplay,True,True,4
2023-08-02T15:35:34Z,desktop,32078,Stupid O'clock,VICTON,Chaos,spotify:track:01ef1c362EzKpoTNLwI5Eb,endplay,True,True,4
2023-08-02T15:35:40Z,desktop,1857,COME BACK HOME,ONEUS,LIVED,spotify:track:2DfJOPyjKgeiMAV3ij8Kyg,endplay,True,True,4
2022-12-16T08:18:11Z,desktop,1904,FREEZE,Stray Kids,ODDINARY,spotify:track:2L7hSYdvF0CtaM6JisfKEG,fwdbtn,True,True,4
2024-02-22T05:49:32Z,desktop,3760,Ophelia,The Lumineers,Cleopatra,spotify:track:3d8y0t70g7hw2FOWl9Z4Fm,endplay,False,True,4
2023-05-27T01:46:57Z,desktop,3866,The Way You Felt,Alec Benjamin,(Un)Commentary,spotify:track:5myjSxfvS8pzSMK3jJcfIL,endplay,True,True,4
2023-05-16T07:29:16Z,phone,10538,Where's My Love,SYML,SYML,spotify:track:1B62o4CbdL9ckGvwsz2cgn,endplay,False,True,4
2023-08-02T15:10:36Z,desktop,1532,Life Goes On,BTS,BE,spotify:track:5FVbvttjEvQ8r2BgUcJgNg,endplay,True,True,4
2023-08-02T15:16:50Z,desktop,3947,ALL IN,Stray Kids,ALL IN,spotify:track:1COXMzXT4JxnQCePCeptPP,endplay,True,True,4
2023-12-20T04:45:44Z,desktop,2600,All For Nothing,TAEYEON,To. X - The 5th Mini Album,spotify:track:6kniGjw06j9O7GFgEFwu8v,endplay,True,True,4
2023-08-02T15:28:53Z,desktop,4899,Make It Right,BTS,MAP OF THE SOUL : PERSONA,spotify:track:3LSjYk6sFQaLi0MjtWcm8P,endplay,True,True,4
2023-08-17T20:52:56Z,desktop,36141,LOVE is,ITZY,CRAZY IN LOVE,spotify:track:3ppdTc5q8S2Mn8FpD97CTQ,fwdbtn,True,True,4
2023-08-05T02:00:19Z,desktop,34226,Energetic,Wanna One,1-1=0 (NOTHING WITHOUT YOU),spotify:track:3NkkcnnKrNHv4AiGaPdD76,endplay,True,True,4
2023-08-02T15:15:27Z,desktop,5921,Blood Sweat & Tears,BTS,Wings,spotify:track:2u54HNQamwFuOMLSuhSRom,endplay,True,True,4
2023-12-20T03:39:04Z,desktop,70190,Happier,Marshmello,Happier,spotify:track:7BqHUALzNBTanL6OvsqmC1,endplay,True,True,4
2023-08-02T15:12:42Z,desktop,18204,Filter,BTS,MAP OF THE SOUL : 7,spotify:track:4bZZVcgWWMWPBwzTTp642w,endplay,True,True,4
2023-08-02T15:13:07Z,desktop,1683,So What,BTS,Love Yourself 轉 'Tear',spotify:track:0wqqe8k13bJPxRt7FEmnwS,endplay,True,True,4
2023-12-20T04:45:28Z,desktop,90588,bury a friend,Billie Eilish,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",spotify:track:4SSnFejRGlZikf02HLewEF,fwdbtn,True,True,4
2023-08-02T15:13:49Z,desktop,8254,Boy With Luv (feat. Halsey),BTS,MAP OF THE SOUL : PERSONA,spotify:track:4a9tbd947vo9K8Vti9JwcI,endplay,True,True,4
2023-08-02T15:06:06Z,desktop,5108,Hangover,WOOSUNG,Genre,spotify:track:1gk4GP16xGOcQH9GaHw3fj,endplay,True,True,4
2023-08-02T15:10:03Z,desktop,6710,Dope,BTS,The Most Beautiful Moment in Life Pt.1,spotify:track:7jPCPDYoiaKeK7cgNGpIzq,endplay,True,True,4
2023-08-02T15:10:05Z,desktop,2716,I Need U,BTS,The Most Beautiful Moment in Life Pt.1,spotify:track:3wQnyXNFXNUEOBt1pb4urq,endplay,True,True,4
2023-08-01T17:22:37Z,desktop,4923,"Up All Night (Bang Chan, Changbin, Felix, Seungmin)",Stray Kids,SKZ-REPLAY,spotify:track:0bxB5Jie9fGKTIibfYVfei,fwdbtn,True,True,4
2023-08-01T17:24:59Z,desktop,3232,WOLFGANG,Stray Kids,KINGDOM <FINAL : WHO IS THE KING?>,spotify:track:5520a7iiRxB9bjf6mc7TyS,fwdbtn,True,True,4
2023-07-30T05:54:30Z,desktop,161280,Just Hold On,Steve Aoki,Neon Future III,spotify:track:508oFmt92FyICj6pZiWQwC,endplay,True,True,4
2023-12-20T19:36:09Z,desktop,1300,PUPPET SHOW,XG,NEW DNA,spotify:track:7sDkXyDikXhpRz715MdiEp,fwdbtn,True,True,4
2023-12-23T03:24:51Z,phone,14271,Dancing With The Devil,JINI,An Iron Hand In A Velvet Glove,spotify:track:5dVpEb3uheh2AETZ0TJJL7,endplay,True,True,4
2023-12-23T06:55:49Z,phone,3498,uhgood,RM,mono.,spotify:track:5u9Pr2CujzeWFZJPALBPqQ,fwdbtn,True,True,4
2023-08-05T02:04:08Z,desktop,24137,chaotic,Tate McRae,i used to think i could fly,spotify:track:4bt7eqP7mfWduRBKEpCAzM,endplay,True,True,4
2023-08-31T18:28:18Z,desktop,1869,Anpanman,BTS,Love Yourself 轉 'Tear',spotify:track:34OSqW5ULWxmCEMjJ1ZgVW,backbtn,True,True,4
2023-07-30T06:00:26Z,desktop,26218,Fallingwater,Maggie Rogers,Heard It In A Past Life,spotify:track:2CPLGREl5ahzA2WPBMkpxh,endplay,True,True,4
2023-08-27T02:37:54Z,desktop,118561,Fat Funny Friend,Maddie Zahm,Fat Funny Friend,spotify:track:7z3NjKBqjv3d1ykXCFQxaT,fwdbtn,True,True,4
2023-12-19T06:54:44Z,desktop,6130,Don't Leave Yet,Eric Nam,Don't Leave Yet,spotify:track:2YGLz59p5T0CMXeceMltiD,endplay,True,True,4
2023-08-24T14:19:59Z,phone,33146,Spinnin,Madison Beer,Spinnin,spotify:track:0K2KKyyKoPaNTOUPxubHPN,endplay,True,True,4
2024-02-22T04:59:44Z,desktop,13210,Good as Hell,Lizzo,Good as Hell,spotify:track:3Yh9lZcWyKrK9GjbhuS0hR,endplay,False,True,4
2022-11-27T06:52:11Z,desktop,85859,The Hydra,LE SSERAFIM,ANTIFRAGILE,spotify:track:0JosgxxZKZ87QbW5TISJDE,fwdbtn,True,True,4
2024-02-22T05:55:12Z,desktop,4770,Monster (Shawn Mendes & Justin Bieber),Shawn Mendes,Monster,spotify:track:2Z8yfpFX0ZMavHkcIeHiO1,endplay,False,True,4
2023-05-27T01:58:05Z,desktop,3448,HIP,MAMAMOO,reality in BLACK,spotify:track:24nK8tW7Pt3Inh2utttuoG,endplay,True,True,4
2023-05-27T11:01:05Z,phone,1024,More Than You Know,Axwell /\ Ingrosso,More Than You Know,spotify:track:6h5PAsRni4IRlxWr6uDPTP,endplay,False,True,4
2023-05-27T02:07:54Z,desktop,18099,Happier,Marshmello,Happier,spotify:track:2dpaYNEQHiRxtZbfNsse99,endplay,True,True,4
2023-05-27T11:01:05Z,phone,5418,Cheap Thrills (feat. Sean Paul),Sia,Cheap Thrills (feat. Sean Paul),spotify:track:6b3b7lILUJqXcp6w9wNQSm,endplay,False,True,4
2024-02-22T05:54:08Z,desktop,2310,Eastside (with Halsey & Khalid) - Acoustic,benny blanco,Eastside (with Halsey & Khalid),spotify:track:5iQ0Va8Dt5Yky4TXuqO5TF,endplay,False,True,4
2022-12-17T19:14:35Z,desktop,4748,Mixed Up,ENHYPEN,BORDER : CARNIVAL,spotify:track:6S0By3u06ttb3kU2XEtWnw,fwdbtn,True,True,4
2024-02-22T05:54:26Z,desktop,2640,idfc,blackbear,deadroses,spotify:track:6y6jbcPG4Yn3Du4moXaenr,endplay,False,True,4
2023-12-18T23:03:42Z,phone,7800,Ash,SEVENTEEN,SEVENTEEN 4th Album 'Face the Sun',spotify:track:5kc5p2mwO2GFq93zw5ZFWV,fwdbtn,True,True,4
2023-07-23T04:55:38Z,desktop,1504,Roller Coaster,TOMORROW X TOGETHER,The Dream Chapter: MAGIC,spotify:track:569Xgt70tGY3GyqHfDDc7y,fwdbtn,True,True,4
2023-12-23T08:21:12Z,phone,1023,LILAC,IU,IU 5th Album 'LILAC',spotify:track:5xrtzzzikpG3BLbo4q1Yul,fwdbtn,True,True,4
2023-12-23T08:27:36Z,phone,746,Hellevator,Stray Kids,SKZ2020,spotify:track:4iNXUjXMr6rVJxH7a7yvGq,fwdbtn,True,True,4
2023-07-17T04:34:03Z,phone,746,Cheerleader - Felix Jaehn Remix Radio Edit,OMI,Me 4 U,spotify:track:023OVLNzXhX0j7CxswUt6D,endplay,False,True,4
2023-12-25T07:40:17Z,phone,17502,Closer Than This,Jimin,Closer Than This,spotify:track:3k6q0O9JnO2GhvD6C8fs20,fwdbtn,True,True,4
2023-09-11T02:08:43Z,desktop,33500,﻿Not Like You,STAYC,TEENFRESH,spotify:track:1HnJhU3MhAnRQzdkFm6xQr,fwdbtn,True,True,4
2023-09-12T02:16:00Z,desktop,174588,On My Mama,Victoria Monét,On My Mama,spotify:track:3gOinfEdChJtStYQCPmPCL,fwdbtn,True,True,4
2023-12-19T06:54:19Z,desktop,1648,Gold Gold Gold,JEON SOMI,GAME PLAN,spotify:track:0b8W1tf58MCAKjR6C3B20x,endplay,True,True,4
2023-09-13T17:38:18Z,phone,682,KOOL,Forestella,KOOL,spotify:track:3XoEW3l9g6ZQbK5mSb2WAi,fwdbtn,True,True,4
2023-12-23T08:21:06Z,phone,4203,Film out,BTS,Film out,spotify:track:3UHPGOkUcE4hE7sqBF4Snt,fwdbtn,True,True,4
2023-09-04T18:23:23Z,desktop,3831,Passion Fruit,THE BOYZ,THE BOYZ 2ND ALBUM [PHANTASY] Pt.1 Christmas In August,spotify:track:2XeRqG1KqX9WV0LeNaL5Ze,endplay,True,True,4
2023-12-23T08:21:09Z,phone,1450,Trust Me (MIDZY),ITZY,Trust Me (MIDZY),spotify:track:4ckfsMiX0wBKwaxIJCXxsJ,fwdbtn,True,True,4
2023-09-22T03:39:07Z,desktop,4028,In My Blood,Shawn Mendes,Shawn Mendes,spotify:track:2QZ7WLBE8h2y1Y5Fb8RYbH,endplay,True,True,4
2023-09-19T04:37:17Z,desktop,255,Coffee,BTS,"O!RUL8,2?",spotify:track:4eqHEzFsCCiGALC1MHbqnU,backbtn,True,True,4
2023-09-19T04:37:33Z,desktop,499,Interlude : Shadow,BTS,MAP OF THE SOUL : 7,spotify:track:7om4LRoSct9hiMPo0fPn7m,backbtn,True,True,4
2023-09-19T04:37:14Z,desktop,0,ON,BTS,MAP OF THE SOUL : 7,spotify:track:0fZRNhPJ4AGmwY7rkpdbqK,backbtn,True,True,4
2023-09-22T03:44:31Z,desktop,4272,Classic,MKTO,MKTO,spotify:track:6FE2iI43OZnszFLuLtvvmg,endplay,True,True,4
2024-02-22T05:48:36Z,desktop,890,Someone You Loved,Lewis Capaldi,Breach,spotify:track:2TIlqbIneP0ZY1O0EzYLlc,endplay,False,True,4
2023-05-28T16:36:50Z,phone,3424,Dreamer,Axwell /\ Ingrosso,More Than You Know,spotify:track:0RTzJVkunbGwuRjXDFHnjf,fwdbtn,True,True,4
2022-12-05T20:44:15Z,desktop,1044,To: My Dear Friend,NIve,Broken Kaleidoscope,spotify:track:2rLJ5JxoZd2LACq4KvBdW5,fwdbtn,True,True,4
2022-12-02T06:10:08Z,desktop,88297,"TASTE (Lee Know, Hyunjin, Felix)",Stray Kids,MAXIDENT,spotify:track:05ib88vsMeLfwlAfrZyz99,fwdbtn,True,True,4
2022-12-05T17:13:07Z,desktop,1126,Wish You Were Here,SuperM,Super One -The 1st Album,spotify:track:1jriDhlQ4iaxu7XimeUJiP,fwdbtn,True,True,4
2023-10-04T22:12:16Z,phone,0,Getting Closer,SEVENTEEN,SEVENTEEN 6th Mini Album 'YOU MADE MY DAWN',spotify:track:4CQsxHBYtQvDuNPnlDo5RE,endplay,True,True,4
2023-10-06T21:17:29Z,desktop,15738,Magic Hour,TOZ,FLARE,spotify:track:33I51vdiI4y5vkvtReR9yw,endplay,True,True,4
2023-06-27T17:39:00Z,phone,1680,vicious,Tate McRae,vicious,spotify:track:7nIPkUEV3HYE7yzXHvGOVB,fwdbtn,True,True,4
